Cycle_Group,Discharge Time (s)_mean,Discharge Time (s)_std,Discharge Time (s)_min,Discharge Time (s)_max,Discharge Time (s)_skew,Discharge Time (s)_kurtosis,Decrement 3.6-3.4V (s)_mean,Decrement 3.6-3.4V (s)_std,Decrement 3.6-3.4V (s)_min,Decrement 3.6-3.4V (s)_max,Decrement 3.6-3.4V (s)_skew,Decrement 3.6-3.4V (s)_kurtosis,Max. Voltage Dischar. (V)_mean,Max. Voltage Dischar. (V)_std,Max. Voltage Dischar. (V)_min,Max. Voltage Dischar. (V)_max,Max. Voltage Dischar. (V)_skew,Max. Voltage Dischar. (V)_kurtosis,Min. Voltage Charg. (V)_mean,Min. Voltage Charg. (V)_std,Min. Voltage Charg. (V)_min,Min. Voltage Charg. (V)_max,Min. Voltage Charg. (V)_skew,Min. Voltage Charg. (V)_kurtosis,Time at 4.15V (s)_mean,Time at 4.15V (s)_std,Time at 4.15V (s)_min,Time at 4.15V (s)_max,Time at 4.15V (s)_skew,Time at 4.15V (s)_kurtosis,Time constant current (s)_mean,Time constant current (s)_std,Time constant current (s)_min,Time constant current (s)_max,Time constant current (s)_skew,Time constant current (s)_kurtosis,Charging time (s)_mean,Charging time (s)_std,Charging time (s)_min,Charging time (s)_max,Charging time (s)_skew,Charging time (s)_kurtosis,Total time (s)_mean,Total time (s)_std,Total time (s)_min,Total time (s)_max,Total time (s)_skew,Total time (s)_kurtosis,RUL,Battery_ID
5,1902.4345999999998,19.19753313340449,1862.69,1933.12,-0.247530145,-0.987859485,545.0649,8.793502734,526,558.0309999994934,-0.423878259,-1.003530199,3.9282999999999997,0.003704658,3.923,3.945,2.5772573576579925,8.789529166264526,3.53356,0.080882671,3.502,3.81,3.0842453761256188,7.5461961013916135,3982.1522320000267,65.46017659495445,3860.375,4090.7430000007153,-0.110203396,-1.132608962,4927.8884,66.42388989217777,4796.38,5048.35,-0.156229465,-1.033460004,8854.6862,40.44494705656281,8765.38,8949.06,-0.214981711,-0.46588651,12500.09620000001,8566.225059220955,10642.660000000147,54084.56000000052,4.694543728404058,20.039851118778163,809,12
6,1863.0810204081633,23.38577472211989,1824.25,1903.2,0.2780410585101917,-1.006020704,522.8273809523682,8.779842319837273,507.97933333273977,540,0.3989948295261184,-0.85414983,3.9242448979591837,0.003332483,3.92,3.936,1.5377361481383025,2.8353414796590126,3.5406530612244898,0.070174055,3.51,3.814,3.633645902521125,11.278274692840782,3870.5532408162762,114.0081285925197,3738.007000000216,4457.951999999583,2.853348982194669,12.348646329182928,4811.613673469388,123.0780703573596,4688.31,5480.35,3.339050068656124,15.815117609110544,8799.090612244898,168.0207447312206,8646.66,9830.98,4.814108974,27.341300577317654,12440.131224489809,8643.898858995497,10485.400000000373,53927.37000000011,4.638011461476284,19.52229429169651,759,12
7,1794.9256249999999,24.89296816598825,1755.91,1831.17,0.10244602814731867,-1.518455454,496.36153348209336,10.458274897536826,480,512,0.19374087326361034,-1.508951142,3.91478125,0.003773715,3.91,3.928,1.2813305602596696,2.517909231704249,3.5809375,0.13912721899224512,3.527,4.186,3.1564717109531597,9.793075671879638,3515.277625000018,651.2384285534521,-23.808,3759.5509999990463,-5.245867144,26.04688959586786,4436.545625000001,740.2817331,404.36,4688.35,-5.284174816,26.31254769863303,8540.207813,736.0003462426183,4519.62,8780.13,-5.333673709,26.65567025061654,13050.403437500005,10702.969661842204,6329.839999999851,53790.62000000011,3.5838258576473985,10.938371040184593,710,12
8,1747.2660416666665,32.64506692651318,1690.02,1799.94,0.022884216,-1.102234082,471.7784880952677,10.849460789037211,452.5714285718277,490,-0.019706261,-1.06233701,3.9047916666666667,0.003758442,3.896,3.914,-0.001060301,-0.448027699,3.5682291666666663,0.069363747,3.523,3.843,3.559247793391813,10.847674222839595,3488.9821874998975,155.4663747752594,3185.203000000678,4213.56,1.9853249952564955,7.942055126291628,4417.335416666668,165.99048773000214,4158.2,5266.56,2.746297386266338,12.308931769783586,8626.551249999999,220.3125350701646,8463.78,9979.39,4.919690579316241,27.96157268248604,12189.414166666646,8740.222808551793,10174.009999999776,53711.550000000745,4.581767722455394,19.01060998354071,659,12
9,5612.379591836735,27904.61375583406,24.54,196951.39,6.783095222363514,44.01405062855794,-3206.176591,25468.11300429107,-177844.223,476.5714285718277,-6.78381194,44.02035707947893,3.882591836734694,0.12752547431254457,3.085,4.256,-4.62066239,31.10576886975648,3.580102040816327,0.088665863,3.318,3.958,2.3566288900986176,9.689320500183888,4325.073993197036,8613.918857127783,87.20499998703599,63269.98300000001,6.739035024088859,43.63520146745285,5443.1834693877545,10147.468544659003,8,74870.98,6.735356122113627,43.605576988778886,9666.035918367348,9593.678546,8,74870.98,6.584854793083192,42.405479153012266,14944.403469387751,29367.793999690522,47.52000000048429,211502.16999999995,6.351232267100683,39.741325926316755,609,12
10,1596.2474,34.54041713053014,1526,1652.03,0.001350541,-1.046835374,416.97725142748675,8.853791079305525,402.1714285714552,433.7142857145518,0.13246445195043122,-1.124352446,3.88006,0.006659074,3.846,3.887,-2.71972538,11.69951696,3.6072400000000004,0.078977796,3.579,3.882,3.0877142325407942,7.572139777836057,2990.1985200000468,142.0133051979895,2653.375,3453.9730000020936,0.329211746,1.0620867324801688,3967.865,536.2817774391232,3619.38,7585.62,6.302633442,40.14169560644617,8390.0164,150.90387250761967,7585.62,8628.17,-2.837300438,14.271650307754587,11729.350800000013,8589.230662989232,9129.81,53424.68999999948,4.691820866073269,20.02369453885763,559,12
11,5411.049400000001,27503.973086708866,1474.5,196003.8,6.857136221888269,45.02034876212539,3998.4645628569274,25479.553703183406,383.6999999992549,180562.7589999996,6.857142302132925,45.02040319459066,3.87656,0.054231612138143606,3.855,4.251,6.7791246244559815,44.32736384832108,3.6046400000000007,0.084992859,3.33,3.893,1.3577483420463854,7.370995248845071,3922.6897400001167,8284.096935144944,2443.375,61319.99600000121,6.853965795835968,44.99181246184708,5031.119600000001,9789.363360027079,3409.38,72858.24,6.854098893225698,44.99295418971098,9638.2332,9129.798213573236,8203.12,72858.24,6.841843451912588,44.88015943144955,15626.271000000015,29409.551479566548,9722.75,210554.5300000012,6.081534050511797,37.30310654850096,509,12
12,1474.0485416666663,25.449776572992707,1432.41,1526.15,0.45090350078743313,-0.69248038,379.99729613098316,6.677543671301113,369.30000000074506,394.1999999992549,0.30114352055028537,-0.796692614,3.8570208333333333,0.004559253,3.846,3.864,-0.249126187,-0.580209058,3.6227916666666666,0.057417455,3.606,3.898,4.574049583919039,18.971889929499852,2601.129750000154,90.76373044868009,2401.375,2774.351000001654,0.1667272656278133,-0.420383148,3476.2547916666667,89.92954703401381,3353,3644.35,0.4907787742660713,-0.842060444,8251.253125000001,84.51403836946818,8024.58,8533.38,0.6697300808215274,2.132810065721096,10639.969583333348,6274.661101820727,9503.429999999702,53201.58000000008,6.707398705189329,43.00034479975797,459,12
13,5272.7036,27343.68312311435,1353.38,194754.62,6.857126974886356,45.02026598037186,443.58015666662635,543.6728300624083,351,4210.005333332345,6.851271226709932,44.96770413191346,3.85546,0.058089027380743924,3.834,4.245,6.213485931065106,39.12322796317671,3.63432,0.082275654,3.337,3.918,1.284561271471938,8.071546904558675,3537.801589333295,8037.311302017606,2023.375,59219.995999999344,6.8519584377085545,44.973808917574715,4612.649,9531.409532700507,2954,70647.64,6.852529731275518,44.97885442530067,9488.295,8835.433600187569,8076.5,70647.64,6.8343335033340225,44.81039394113785,15381.569399999953,29276.448808125442,9444.599999999627,209305.2899999991,6.071965266,37.20506253254999,409,12
14,1349.2651999999998,191.87863829419013,33.41,1430.05,-6.63718181,43.06147209108098,366.79567812032997,47.47049904543683,42.10526315867901,388.7969999983907,-6.583068352,42.583276718932645,3.8501000000000003,0.10530349723827905,3.121,3.875,-6.839071004,44.858675110027605,3.6363200000000004,0.080023068,3.602,3.912,3.0720317676934976,7.505067217614128,2305.715704998136,338.6096489930799,86.36274990811944,2600.351000001654,-5.774207455,35.47307793367205,3118.8154,460.60147062695575,8,3428.35,-6.32779463,40.34082357619878,7971.114199999999,1154.5114522055799,8,8497.03,-6.756734419,44.13472826686779,11063.471800000034,8760.160135953392,56.41000000014901,53084.60000000149,4.492384243824644,19.02621686619948,359,12
15,5152.1026,27168.456931514276,1277.12,193419.88,6.857140139066088,45.02038383,448.9312825001031,666.8662065122304,345.90000000037253,5069.984000001103,6.856705587623461,45.01649245,3.8617199999999996,0.054857158,3.842,4.241,6.808450840777247,44.58776562948608,3.637879999999999,0.082111582,3.337,3.922,1.3870193049230608,8.996174435226607,3291.4223971429706,7946.642514421224,1848.375,58349.98800000176,6.853720159351624,44.989548335771325,4319.698600000001,9444.692043,2737,69755.87,6.853189113776676,44.98462454078807,9347.9952,8732.459189720828,7922,69755.87,6.821359347,44.68824729372775,15139.016600000006,29127.496501985395,9213.75,207970.6600000001,6.063620162183791,37.12020260969148,309,12
16,1271.2912,19.76404162583542,1233.31,1301.79,-0.063867122,-1.103152674,343.0456533332914,5.863374766172483,331.3333333339542,358.79649999924004,0.050025224,-0.426396171,3.8447199999999997,0.003239047,3.839,3.85,0.22866181844597386,-1.235566994,3.6599399999999997,0.07774695,3.633,3.926,3.0904849101978815,7.5709400241837805,2041.1651228573155,86.35549967,1760.766,2162.3509999997914,-1.22454864,1.8621226442115768,2859.4108,204.22611329202584,2636.31,4170.06,5.3659738277635896,32.41128463784161,8000.808799999999,129.14492970271178,7604.19,8405.03,1.221374743,4.443987093937561,11014.865199999982,8631.311478664249,8894.12,52891.50999999978,4.693650737991941,20.034459165177882,259,12
17,1211.5469565217393,13.517308717930707,1190.5,1236.62,0.552601691,-0.896828537,326.8786182195839,4.061269571010826,320.40000000037253,339.5625,0.7822858723025463,0.31947071235253377,3.8333695652173922,0.003825985,3.825,3.84,0.021005771622446677,-0.68478617,3.6609782608695647,0.057325770481980086,3.643,3.93,4.456294074782535,17.93513171990619,1880.8560910973617,58.630360468029494,1659.375,1952.375,-1.886624147,5.391839109,2644.1278260869567,48.61996763621774,2527,2708.38,-0.299856195,-0.394401553,7854.752173913043,111.67571376113054,7597.76,8364.31,2.56282752,10.305965664990715,10020.861304347767,6446.001504480465,8827.969999998808,52785.38000000082,6.557222847,41.00586262358191,209,12
18,4983.5422,27039.201229185925,35.27,192352.25,6.856752871078225,45.016931059412464,3739.906454440626,24236.31641902724,42.10526315867901,171688.79050000012,6.857114742943006,45.02015674667911,3.817500000000001,0.1155629080383741,3.125,4.233,-3.477581587,27.332494598551932,3.66822,0.081756805,3.341,3.937,0.7707925734599614,9.272194180523877,2893.047451430267,7753.004341810633,96.25699994526803,56580.00399999879,6.841577068882007,44.882801131163646,3848.8312000000005,9282.896859061511,8,68109.96,6.8348172837838135,44.824014809565924,9044.4404,8617.034149497136,8,68109.96,6.613960112544428,42.996586712303525,14699.225799999906,29091.27266137396,58.25999999977648,206903.16999999995,6.0285943635076595,36.805067731669354,159,12
19,1132.8755999999998,15.950740774813761,1101.38,1158.41,-0.069380426,-1.012397025,302.3523016884178,5.244239740259648,292,315.6244999989867,0.047273457,-0.466141251,3.8128999999999995,0.00324037,3.807,3.818,-0.236667799,-1.265294789,3.6895800000000003,0.073733411,3.662,3.942,3.0831494504214394,7.543008305469668,1669.6537871428952,80.68354986004528,1386.375,1754.3440000005066,-1.994807605,4.214077470066175,2400.0078000000003,62.48177832,2219,2492.34,-0.668307012,0.39688680189844305,7843.4684,157.51299717490113,7716.12,8443.94,2.839339435716829,6.98728499,10719.103000000043,8669.154039821175,8833.120000001043,52806.5,4.693601545948266,20.034174745102888,109,12
20,4891.697,26911.193070516918,1061.34,191376.73,6.857140481071643,45.02038689204766,419.8608702196645,945.9688117813986,277.58241758309305,6975.008000001311,6.856873824806494,45.01799992,3.80904,0.060247096635947725,3.796,4.226,6.829992522300695,44.77681705475772,3.68844,0.08145367,3.345,3.949,0.3664987718816939,9.757774910502022,2652.6005457172973,7584.782987193532,1253.3440000023693,55200,6.852107155244267,44.974909344021114,3575.7878,9112.708669647376,2065,66705.48,6.851068146369702,44.96523781776602,9064.5712,8342.640152816999,7687.48,66705.48,6.796921340038838,44.45653786475922,14655.906200000096,28929.62944,8782.5,205927.8100000005,6.043928833914861,36.918657922270434,59,12
21,1034.1414000000002,15.13938814847562,1005.62,1058.56,0.038627447,-1.141264506,267.2825089047849,5.662446063585731,257.1428571436554,278.40000000037253,0.061960101,-1.123179799,3.7898,0.003257644,3.785,3.797,0.2876651729126246,-0.942485207,3.70966,0.071730394,3.684,3.956,3.089442009659375,7.568832648,1421.3490028573945,89.65484165610407,1092.375,1508.375,-2.384298083,5.442181850920395,2096.1772,63.53516924330578,1890.38,2168.44,-1.216470975,1.649950406833666,7730.566599999999,190.99989906621977,7584.5,8405.38,2.777504879588277,6.480788339159529,10507.415200000107,8687.399023,8609.38,52663,4.6928245888389615,20.029430068585775,9,12
22,75040.18555555557,222117.06542993008,998.06,667352.36,2.4748737335828954,4.124999998387732,16260.278211951409,48018.46425492981,247.219,144309.5159999989,2.4748737173716897,4.124999952537006,3.831555555555555,0.14604974418936104,3.779,4.221,2.474343518351959,4.123510155046249,3.674222222222222,0.1830121428879637,3.246,3.96,-1.192357494,2.051464194291727,7167.794920634478,17539.941418198032,1022.4379999991506,53940,2.474674714336854,4.124439824468444,68021.53666666667,198086.76659905596,1806.44,596252.88,2.4748731148410457,4.124998248774812,73091.65999999999,196185.60876257258,7586.5,596252.88,2.4748663786485072,4.1249791760865735,86710.23555555556,218281.44717741493,8599.37,667503.6899999995,2.454472645,4.064471054662657,0,12
0,12895.885624999997,61203.31997785484,2188.22,423483.05,6.500390575632561,41.02379533182556,969.8641503527375,435.6873106704349,813.625,3780,5.783387102,34.63493419226336,4.045,0.10198185070070273,3.657,4.284,-1.111170257,6.410562827116493,3.3870416666666667,0.11400391152926126,3.117,3.901,1.9529997557951304,8.110218368474488,9547.920228479858,30940.146531728165,1961.4079999999376,219417.422,6.7073366007351805,43.000016444945445,8110.9697916666655,14701.190876078568,2727.44,107732.31,6.686318667339651,42.819994261354445,19965.490624999995,62213.050376114494,6015.97,430754.52,6.244893071103042,38.391319998821814,24386.687291666665,66436.82821000017,8521.160000000033,463245.73,6.235684918324677,38.428603298580065,1065,13
1,6192.0676,28643.977284477576,2094.28,204684.61,6.857132788642486,45.02031803,-7189.5403,56345.78808416132,-397645.908,813.594,-6.857141596,45.02039686943799,4.0126599999999994,0.040016124301106785,3.999,4.272,5.625146005252278,33.76916371774228,3.413779999999999,0.075671495,3.179,3.742,2.249278402754601,10.038593092087005,6296.2755200000065,9940.913375372897,4738.712999999756,75179.99800000014,6.856119369560698,45.01123905887382,7469.4448,11515.763557737688,5696.31,87266.47,6.856298921802823,45.012848054263785,10755.500800000002,11041.570716248742,9059.12,87266.47,6.856245007695912,45.01235418825402,17233.9444,30377.635939874446,11169.65000000014,219235.75,6.131024931202118,37.813810917127206,1015,13
2,6216.155306122449,28548.72364358257,2019.62,201945.21,6.780265242,43.98856245120031,4767.370523809569,28322.176671957404,693.6000000000931,198976.5496666669,6.783862131735558,44.020802072489374,3.9992448979591835,0.039733765349429656,3.991,4.271,6.730074977966779,43.53643287896601,3.435163265306122,0.066053434,3.255,3.765,3.326112255165919,15.754383780132105,6031.877551020387,9782.773564417834,4486.711999999825,73109.98200000031,6.782674523690786,44.010273144919665,7285.989999999999,11367.67520989725,5408.31,85109.98,6.7508723918321785,43.718246531129296,10676.498775510205,10867.807503663174,8934.91,85109.98,6.759413188654016,43.797662102130445,16273.83653061224,29844.291327924806,10971.660000000147,216495.8999999999,6.394485103222882,40.14069645939814,965,13
3,1991.703673469388,22.874597691715213,1952.88,2035.49,0.03545325,-1.034883251,671.6084897959126,15.779528861424408,646,696,-0.025802601,-1.405688141,3.9863061224489797,0.002591686,3.983,4,3.155347268834687,14.150245044406464,3.4653061224489794,0.074681882,3.436,3.781,3.7208649709294876,12.18649515231007,4390.065897959191,76.9372835,4262.311999999918,4532.351999999955,0.045899991,-1.182321904,5321.777959183673,78.33613717445456,5192.31,5480.35,0.030646670292794952,-1.046724473,8924.304081632652,52.71706783695896,8833.31,9053.66,0.39004770579961684,-0.219473717,11813.214489795913,6172.489688,10806.310000000056,54135.74000000022,6.7823031697579435,44.00699725681217,915,13
4,5890.4676,27973.224657113467,1892.19,199734.95,6.8571346,45.02033423934821,2591.5333633332957,13858.654058127722,609.5999999996275,98627.05949999996,6.857132406228311,45.02031460368676,3.9840999999999998,0.041265319,3.974,4.269,6.780415789715306,44.31680845,3.4780800000000003,0.07033182,3.284,3.784,2.6404910016701426,10.177424128919807,5537.312643999983,9409.962734890902,4054.775000000373,70740,6.855495175234191,45.00561694773962,6683.3976,10975.139161460633,4976.22,82732.19,6.855726213979437,45.00769017774714,10333.4702,10448.488487405777,8745.16,82732.19,6.8554919054380115,45.00553758811117,16602.7694,29781.636605281918,10651.910000000147,214285.6000000001,6.103720075260679,37.53109809267113,865,13
5,1855.9047999999998,22.301669310632708,1814.28,1890.47,-0.17785813,-1.030800682,585.5730533333666,13.320084779165764,560,608.0206666672602,-0.23228942,-0.981780194,3.9690999999999996,0.003913608,3.964,3.985,1.8082689264126364,5.062388343369959,3.50238,0.075145,3.473,3.794,3.2106189400151397,8.668219460439254,3933.8284573332216,71.70690482,3806.2189999995753,4052.405999999493,-0.060431484,-1.113655343,4850.774,72.31172432,4724.22,4976.41,-0.066656134,-0.982469515,8708.8176,54.610141338212934,8597.69,8828.88,-0.380584211,-0.537119646,12307.9806,8571.184414,10428.589999999853,53919.57,4.694321402356499,20.03853042803105,815,13
6,5732.6896,27685.44454144267,1764.69,197582.92,6.857130320920657,45.02029593209957,-3130.413663,26105.913202131265,-184035.134,588,-6.857139475,45.020377882275206,3.9717000000000002,0.042439512778753186,3.96,4.265,6.800048544146713,44.50654680871378,3.5070800000000006,0.066916591,3.301,3.798,2.3142080595247627,10.158708818225183,5123.423413333383,9127.981145502135,3662.2189999995753,68369.98199999984,6.854736617072734,44.998803877849426,6253.027400000001,10684.097988322876,4580.22,80283.01,6.855112369495805,45.00216834501824,10109.5692,10128.39230801173,8527.66,80283.01,6.853290480912835,44.98558801963036,16269.986799999997,29533.23316197255,10314.89999999944,212133.6200000001,6.090572448438519,37.395233571894686,765,13
7,7429.349705882353,33198.47745795467,1694.12,195314.53,5.570479997691356,29.030267105531557,602.4240658263237,466.17383450524363,502,3240,5.565683377775562,28.995787818513733,3.9641176470588237,0.052570164,3.949,4.261,5.532987270096356,28.757922249247493,3.535735294117647,0.10607067650178931,3.314,3.926,2.106985092728093,5.322166456421515,5322.612882353122,10738.83725520292,1376.311999999918,66060,5.558995992300947,28.949527457210607,6541.976764705883,12614.843565723799,2204.31,77900.26,5.561668802960204,28.96814843309738,10487.755882352942,11918.938205227978,6089.44,77900.26,5.5591553845492925,28.950720617868004,18609.300588235314,35350.09467942636,7849.120000000112,209865.1300000008,4.917971677138326,23.814704838736553,715,13
8,1690.8273469387757,39.354308996152206,1623.3,1755.33,0.043915299,-1.159578104,498.15131122447855,17.236991423600085,471.02325000055134,526.2857142854482,0.034061319,-1.264012652,3.9472857142857145,0.003796929,3.94,3.953,-0.066250348,-1.398643456,3.5478979591836732,0.077126315,3.518,3.891,3.3661508827196194,10.170434135884287,3400.442979592065,245.6569136848584,2211.5520000001416,4184.351999999955,-1.674570818,11.074002190141067,4290.616734693878,251.77247403316815,3140.35,5228.35,-0.900447866,10.508994458271397,8495.224693877552,290.4503348545012,7553.28,10120.26,2.968940442075969,20.22526966816053,11964.365918367323,8667.831201945428,9256,53611.79999999981,4.631914380003927,19.48586755956462,665,13
9,5504.916530612246,27427.001741939726,1522.17,193575.49,6.783832314172528,44.020538088091946,523.3334778906027,482.6785124059198,429.8571428572759,3829.994666666724,6.763871137695419,43.84317802947051,3.9389795918367345,0.046536495443503904,3.898,4.254,6.507232809745515,41.672520197832384,3.5608979591836736,0.10397360340048632,3.329,4.129,3.784458123911277,18.025128053010622,4255.637122448955,8623.913248,14.05200000014156,63300.00299999956,6.750376825438149,43.73315192528006,5352.475510204082,10185.10647,692.35,75105.15,6.756512541,43.785036760454226,9643.39,9566.552736730935,4735.58,75105.15,6.738704224489532,43.62939836005392,14809.348979591901,28871.134000899805,6320.860000000335,208126.22999999952,6.363527255,39.81785559245745,615,13
10,1523.5484000000004,33.52584055833437,1468.62,1576,0.030553628346680267,-1.28937376,428.42631857143715,10.552422798014353,410.7000000001863,445.7142857145518,-0.020345478,-1.217999534,3.92252,0.005135868,3.909,3.929,-0.726691102,-0.346249462,3.5839799999999995,0.070698408,3.559,3.871,3.318081292874752,9.545557984439949,2871.3211400001396,131.1466722689088,2549.9749999996275,3056.3520000008866,-0.401758106,-0.516483795,3832.472,677.0057437099973,3464.38,8379.81,6.248916666183583,39.41995499189359,8277.258,159.57043789179613,8073.38,9124.38,3.1496906685783053,14.261783904209796,11543.600199999995,8601.940827550454,9560.629999999888,53310.5,4.692200532500764,20.025753236972143,565,13
11,5258.727600000001,26903.251979046083,1408.38,191688.7,6.857136843211578,45.02035432444123,486.7490219030884,567.6372241957351,391.80000000074506,4420.010666666552,6.855706935371269,45.00755205667215,3.9176399999999996,0.047730005964673354,3.895,4.247,6.766526165391701,44.21891411871304,3.58332,0.067129312,3.341,3.873,1.6127750622376613,10.414788314430876,3830.950774285757,8249.59746,2345.375,60989.98499999941,6.8542483367627645,44.994368034120804,4895.9286,9789.390755116438,3255,72723.01,6.854028428808225,44.99230665244646,9531.902999999998,9128.446833189328,8090.38,72723.01,6.835485314461817,44.821005752306135,15369.72820000003,28854.361201518972,9542.129999998955,206239.41999999995,6.0519060350859055,36.996358120026855,515,13
12,1402.510833333333,28.774327789130233,1345.98,1456.8,-0.076849281,-0.51605268,388.3221154753384,8.818167326836543,370.1999999992549,405,-0.118335738,-0.540800142,3.9007083333333328,0.004457641,3.891,3.907,-0.540271148,-0.456782718,3.6015833333333327,0.049930945,3.586,3.886,4.911918642428624,23.265215716704247,2501.7105119048206,103.23677417115046,2294.375,2690.320000000298,-0.089063967,-0.563077704,3319.29875,105.71688066708516,3140.22,3500.35,0.023988248416909618,-0.788714667,8143.735624999998,98.19707028403145,7921.41,8561.34,1.8457063055871468,6.859096939841432,10461.929374999998,6295.338486553832,9291.099999999627,53163.43999999948,6.707223323487349,42.99881138732714,465,13
13,5173.900816326531,27105.84040840175,32.56,191038.09,6.783357731539578,44.01635724517232,3885.2514662664307,24676.87380923896,40.67796610109508,173097.79099999927,6.783826816368699,44.020489865455716,3.878877551020408,0.12125947259442268,3.123,4.24,-4.541996935,30.78416426289509,3.612387755102041,0.067122654,3.349,3.899,1.112154620399291,11.082896407145103,3392.564751209014,8130.846221168718,87.5,59100.004000000656,6.765637602670314,43.86323545748564,4396.924285714286,9698.260302173401,8,70827.33,6.760312678,43.81849589876466,9191.000204081634,9063.597722514198,8,70827.33,6.5959496026708075,42.50661781612893,14994.003469387806,29171.796833478686,55.66000000014901,205588.74000000025,5.954162292507482,35.87827921720669,415,13
14,1275.2105999999999,181.79086439418148,32.78,1370.15,-6.566106821,42.43926768046105,353.8745569,45.81422479216371,41.37931034527719,377.4000000003725,-6.525590522,42.082918309095916,3.86322,0.10710919280656292,3.122,3.893,-6.828070103,44.76020595253208,3.6309600000000004,0.066091143,3.603,3.908,3.4270845684162365,10.525803365073397,2165.095916300422,324.59472540602366,80.92307692,2476.829428570345,-5.423016537,32.46947685161236,2928.3576000000003,437.3280226163777,6,3248.26,-6.120363915,38.54398982764301,7940.959599999999,1151.788596516367,6,8547.72,-6.730551257,43.91420475249414,10959.208999999932,8771.944152,55.78000000119209,53052.41000000015,4.497822437895149,19.050914369448822,365,13
15,4982.476,26532.479938888842,1198.88,188843.16,6.857140343485557,45.020385660108566,-2854.28459,22588.948553535385,-159387.709,352.8119999971241,-6.857142464,45.02040464553319,3.8730599999999997,0.05223628,3.853,4.234,6.795396583661324,44.47252712337496,3.6337400000000004,0.064769232,3.361,3.911,0.6822585493267996,12.04483550461183,3132.8215942857414,7869.789094757119,1701.375,57659.99700000137,6.854141225040619,44.993388341454384,4113.6958,9401.391895971854,2534.06,69250.56,6.8534116206852005,44.98666178044443,9306.7038,8673.167394213047,7838.25,69250.56,6.803322196732558,44.51749188782585,14937.87039999998,28536.910457299673,9068.120000001045,203393.94999999923,6.026843746041129,36.74061641312935,315,13
16,1184.9886,21.03406692652156,1150.31,1219.77,0.22058282461758952,-1.280925229,326.3992639683187,5.93036294,315.3333333339542,343.1880000028759,0.2698610523883734,-0.388519556,3.8545,0.006593906,3.818,3.862,-3.315351345,16.866822048607702,3.65558,0.062366948991678384,3.633,3.919,3.4919562959094224,11.005946477721523,1889.154231428653,92.05933922685382,1575.4059999994934,2012.2579999994489,-1.452434701,2.6736892862044312,2699.2602,595.036622,2394,6787.41,6.674482626155561,43.40317059070863,7927.8668,228.25927873435188,6787.41,8541.34,-1.645951043,12.33521419037462,10855.532399999891,8672.947685402904,7975.709999999031,52943.00999999978,4.6907196305360745,20.01722196684088,265,13
17,1130.2478723404254,12.948340154859887,1107.38,1157.75,0.38567800394935237,-0.823435353,311.28967518611347,4.132297638251923,304.5454545449465,322.8125,0.5017393935678491,-0.284243745,3.844446808510638,0.00432791,3.835,3.853,0.11598279618032835,-0.83504418,3.666744680851063,0.062498511,3.642,3.924,3.3971376332890557,10.39008585370249,1737.5585319147783,84.04228446,1470.3670000005511,1823.740571429953,-2.250833992,4.461348217104552,2439.712765957447,61.205017331351115,2275.01,2528.38,-0.98132686,1.1600617045247006,7907.162127659575,160.73816850009828,7557.86,8462.75,2.062933965276705,4.890074517,10890.47765957442,8919.808531184693,8715.580000000075,52797.86999999918,4.531205564244765,18.536459225689327,215,13
18,6247.237777777777,30939.455781686564,1074.69,186727.39,5.7470482742512665,31.02856654,4976.329873616623,28060.968191722382,293.09090909175575,168665.31000000052,5.747048821522418,31.028570605761885,3.843638888888889,0.065259987,3.827,4.224,5.731603269146639,30.91383869511585,3.6678611111111112,0.07321169,3.379,3.928,-0.148368179,9.411808958119762,3139.7697261904573,8971.300305466555,1337.3120000008494,55469.98000000045,5.746218317469548,31.022412150143467,4117.794444444445,10760.579750531619,2121,66886.91,5.746777312397142,31.026553618222692,9514.353611,9837.395957730787,7714.25,66886.91,5.7431709069088885,30.999577696566277,16705.14444,33216.00821694344,8818.330000000075,201278.4100000001,5.032002351265578,25.100966719390257,165,13
19,1033.1544000000001,144.86958947879677,34.56,1076.27,-6.744830764,44.015571474316594,281.9049082357585,35.250606378744074,40,297.59400000050664,-6.651441711,43.18732053,3.8103,0.098526335,3.128,3.829,-6.842961814,44.893339610922276,3.6832200000000004,0.057626273061328344,3.664,3.934,3.6472662863900487,12.262285217001919,1524.2715399999172,224.12323010093365,102,1632.859999999404,-5.362319728,30.932651487977104,2162.87,318.57353374064206,8,2278.59,-6.373431957,40.60359053566964,7667.754,1122.9563408272297,8,8530.81,-6.511720174,42.10178323,10443.58280000007,8820.580634,57.56000000052154,52802.77999999933,4.522114972196605,19.161171103561692,115,13
20,4655.585714285715,25583.338167809532,974.53,180084.16,6.783861999,44.020800897669446,377.14431907388627,758.7689957556888,259.7142857145518,5580,6.783328659116913,44.01607827072197,3.8167755102040815,0.058478367,3.776,4.215,6.634704609939014,42.74099824391219,3.6819387755102038,0.062645633,3.359,3.942,-1.224041734,18.64212283117935,2530.589451894993,7516.168639407198,1085.4059999976307,54060,6.779764829106087,43.984272233266786,3392.8151020408163,9113.420092945147,1813,65868.22,6.778295576143057,43.970872558067164,9025.07,8330.793435,7322.62,65868.22,6.684899057,43.099745827709434,13529.842653061196,27154.74852598994,8347.419999999925,194635.16999999995,6.301945648797054,39.17060050257178,65,13
